( arctic_b0496 "Never so strange a prophet came up to Jerusalem." )
( arctic_b0497 "We who have endured so much surely can endure a little more." )
( arctic_b0498 "I have seen myself that one man contemplated by Pascal's philosophic eye." )
( arctic_b0499 "one great drawback to farming in California is our long dry summer." )
( arctic_b0500 "I remembered the red wine of the Italian rancho, and shuddered inwardly." )
( arctic_b0501 "I said, and dismissed the matter as not worth thinking about." )
( arctic_b0502 "Then came my boy code:" )
( arctic_b0503 "And wherever I ranged, the way lay along alcohol-drenched roads." )
( arctic_b0504 "And as we hurried up town, Joe Goose explained:" )
( arctic_b0505 "The scents of strange vegetation blew off the tropic land." )
( arctic_b0506 "The life there was healthful and athletic, but too juvenile." )
( arctic_b0507 "How valiantly I went at it that first day." )
( arctic_b0508 "It would help to tide me along until I got steady employment." )
( arctic_b0509 "Did I possess too much vitality." )
( arctic_b0510 "In his anxiety and solicitude and love they did not count." )
( arctic_b0511 "He had fulfilled his duty and paid properly." )
( arctic_b0512 "He knew what taboos he was violating." )
( arctic_b0513 "Do you value your hide." )
( arctic_b0514 "You should have seen them when they heard me spitting Chinook." )
( arctic_b0515 "He plodded on for half an hour, when the hallucination arose again." )
( arctic_b0516 "Tomorrow or next day it might he gone." )
( arctic_b0517 "But already he had composed himself." )
( arctic_b0518 "Zilla relaxed her sour mouth long enough to sigh her satisfaction." )
( arctic_b0519 "Eggshell is not good to eat." )
( arctic_b0520 "But there was also talk of witchcraft in the village." )
( arctic_b0521 "Yea, I will tell thee." )
( arctic_b0522 "Hans hurled himself upon the prostrate man, striking madly with his fists." )
( arctic_b0523 "And he thought of Oona, and of her words:" )
( arctic_b0524 "Nor would it thaw out his hands and feet." )
( arctic_b0525 "The Russian music-player, the Count, was her obedient slave." )
( arctic_b0526 "So far as flags were concerned, they were beyond all jurisdiction." )
( arctic_b0527 "New idea, he volunteered, brand new idea." )
( arctic_b0528 "Thirty pounds, said the captain with finality." )
( arctic_b0529 "The very idea of it was preposterous." )
( arctic_b0530 "Captain Doane's orders were swiftly obeyed." )
( arctic_b0531 "Come on, Del Mar challenged." )
( arctic_b0532 "He had a big chimpanzee that was a winner." )
( arctic_b0533 "I am sure it must have been some adventure." )
( arctic_b0534 "That Longfellow chap most likely had written countless books of poetry." )
( arctic_b0535 "His abnormal power of vision made abstractions take on concrete form." )
( arctic_b0536 "I'll tell you, the librarian said with a brightening face." )
( arctic_b0537 "He read his fragments aloud." )
( arctic_b0538 "Typhoid - did I tell you." )
( arctic_b0539 "But she had become an automaton." )
( arctic_b0540 "At the best, they were necessary accessories." )
( arctic_b0541 "You were making them talk shop, Ruth charged him." )
